freq,animals,month,unit,geo\TIME_PERIOD	1959 	1960 	1961 	1962 	1963 	1964 	1965 	1966 	1967 	1968 	1969 	1970 	1971 	1972 	1973 	1974 	1975 	1976 	1977 	1978 	1979 	1980 	1981 	1982 	1983 	1984 	1985 	1986 	1987 	1988 	1989 	1990 	1991 	1992 	1993 	1994 	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,A2210C,M12,THS_HD,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	882.00 	958.00 	985.00 	1022.00 	1092.20 	1128.20 	1150.70 	1175.70 	1191.20 	1215.40 	1218.70 	1172.90 	1156.60 	1152.00 	1150.50 	1231.80 	1261.60 	1109.10 	1074.10 	1005.30 	992.00 	918.00 	933.00 	905.00 	1019.00 	989.00 	944.00 	795.43 	874.04 	878.98 	875.00 	764.00 	793.00 	783.50 	786.00 	797.10 	789.04 	763.92 b	813.29 	791.62 	780.88 	769.68 	630.80 	676.16 	665.81 	666.00 	718.09 	725.37 	711.87 	648.00 b	662.00 
A,A2210C,M12,THS_HD,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	84.80 	80.40 	80.70 	68.50 	72.10 	81.20 	90.50 	89.90 	93.00 	109.90 	94.30 	95.00 	98.10 	94.70 	116.60 	113.40 	108.20 	110.00 	96.60 	94.80 	85.30 	82.50 	79.60 	82.50 	82.90 	85.28 	81.47 p
A,A2210C,M12,THS_HD,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31.00 	32.00 	35.00 	32.00 	33.20 	35.84 	33.72 	34.42 	36.47 	35.73 	36.00 	38.00 	35.13 	34.35 	35.05 	34.16 	34.96 	36.53 	33.93 	32.77 	34.66 	34.00 	33.09 	34.38 	34.95 	34.36 	32.61 	32.90 	32.26 	31.21 	30.45 	31.37 	31.37 	29.43 	30.51 	30.86 	30.14 	30.51 	30.72 	30.57 	32.78 	33.11 	33.14 	34.49 	32.07 	32.63 	32.58 	32.92 	32.28 	31.65 	30.31 e
A,A2210C,M12,THS_HD,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	68.30 	61.00 	56.90 	38.90 	48.70 	41.40 	44.90 	43.50 	45.90 	57.00 	53.68 	61.01 	58.00 	54.06 	53.14 	52.28 	54.57 	55.01 	59.58 	57.16 	56.86 	54.45 	53.30 	54.48 	56.13 	53.71 	53.94 	50.60 p
A,A2210C,M12,THS_HD,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.00 	7.00 	8.00 	9.00 	6.00 p	9.00 p	7.30 p	7.30 p	7.05 p	1.64 p	7.78 p	: 
A,A2210C,M12,THS_HD,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	35.00 	35.00 	31.00 	34.00 	32.00 	32.00 	34.00 	30.00 	30.00 	25.00 	19.00 	: 
A,A2210C,M12,THS_HD,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.79 	2.65 	2.53 	2.83 	2.89 	2.71 	2.70 	2.38 	2.22 	2.40 	2.40 	2.58 	2.22 	2.46 	2.10 	2.06 	2.17 	2.27 	2.06 	2.38 	2.28 	2.33 	2.21 
A,A2210C,M12,THS_HD,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	980.00 	937.00 	811.00 	863.00 	833.00 	894.00 	904.00 	890.00 	787.00 	817.00 	865.00 	775.00 	663.00 	711.00 	689.00 	755.00 	743.00 	750.00 	659.00 	700.00 	631.00 	645.00 	580.00 	548.00 	506.00 	553.00 	486.00 	482.00 	489.00 	492.00 	446.00 	487.00 	464.00 	476.00 	513.00 	541.00 	571.00 	540.00 	545.00 	600.00 	586.00 	647.00 	663.00 	642.00 	539.00 	407.00 	434.00 	455.00 	449.00 	463.00 	441.00 
A,A2210C,M12,THS_HD,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	712.50 	606.60 	598.20 	639.66 	618.57 	606.74 	612.31 	670.05 	641.72 	687.15 	709.24 	703.04 	679.68 	669.43 	680.34 	666.39 	663.25 	776.80 	793.90 	813.10 	827.90 	855.40 	882.60 	893.70 	915.30 	910.43 p
A,A2210C,M12,THS_HD,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	175.00 	181.00 	173.00 	176.00 	186.00 	172.00 	164.00 	156.00 	154.00 	146.00 	157.00 	162.00 	176.45 	183.97 	180.63 	192.73 	184.09 	186.04 	178.54 	174.47 	180.61 	168.32 	157.90 	184.05 	192.14 	193.08 	185.70 	213.53 	228.00 	223.95 	227.76 	221.68 	245.99 	239.43 	246.38 p	241.58 	235.22 p
A,A2210C,M12,THS_HD,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	243.00 	258.70 	275.01 	260.70 	251.30 	235.00 	189.30 	198.40 	210.40 	211.80 	219.40 	225.20 	224.10 	220.40 	224.40 	200.20 	182.80 	182.00 	186.90 	185.10 p
A,A2210C,M12,THS_HD,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	83.00 	88.00 	115.00 	99.00 	93.00 	95.00 	95.00 e	105.00 	106.00 	120.00 	98.00 	100.00 	92.00 	99.00 	98.00 	86.00 	84.29 	77.90 
A,A2210C,M12,THS_HD,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	295.00 	278.50 	256.00 	270.00 	266.10 	255.10 	244.90 	243.73 	250.40 	248.60 	248.32 	241.03 	241.54 	236.00 	240.50 	219.80 	234.26 	234.00 	231.84 	228.72 	230.84 	227.32 	227.13 	230.41 	228.90 	223.78 	231.26 	230.37 	232.06 	229.00 
A,A2210C,M12,THS_HD,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	58.74 	57.78 	63.78 	58.15 	60.27 	58.70 	58.82 	60.88 	60.72 	59.40 	58.43 	62.35 	63.28 	61.97 	64.30 	69.45 	70.44 	68.35 	69.09 	70.63 	70.46 	71.99 	68.08 	67.15 
A,A2210C,M12,THS_HD,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	279.00 	281.00 	287.00 	275.00 	242.00 	201.00 	171.00 	: 	164.00 	157.00 	126.00 	116.00 	96.81 	92.90 	87.92 	94.26 	102.45 	92.69 	88.23 	88.35 	86.68 	86.36 	81.15 	79.10 	78.81 	78.51 	77.54 	78.14 	77.21 	73.71 	71.23 	71.15 	70.92 	73.93 	73.53 	74.12 	69.73 p
A,A2210C,M12,THS_HD,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1760.82 e	1849.71 e	1795.13 e	1774.15 e	1822.86 e	2209.96 e	2312.37 e	2216.75 	2191.28 	2220.90 	2047.34 	: 
A,A2210C,M12,THS_HD,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2118.00 	2053.00 	1870.00 	1932.00 	1892.00 	1887.40 	1896.18 	1844.00 	1861.81 	1899.08 	1892.10 	1856.88 	1786.07 	1786.71 	1678.93 	1740.22 	1736.01 	1749.95 	1709.18 	1694.18 	1745.28 	1786.10 	1751.54 	1740.99 	1773.27 	1725.29 	1633.35 	1532.48 	1374.18 	1441.90 	1455.50 	1641.00 	1600.00 	1564.00 	1521.00 	1511.00 	1470.00 	1507.00 	1521.00 	1540.00 	1491.00 	1532.00 	1586.00 	1587.00 	1592.00 	1564.00 	1574.00 	: 	: 	: 	: 
A,A2210C,M12,THS_HD,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	27.18 	26.51 	17.28 	18.53 	18.53 	23.33 	22.69 	19.53 	18.46 	: 
A,A2220,M05_M06,THS_HD,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	304.87 	302.25 	293.90 	301.10 	300.54 	287.26 	286.23 	278.81 	281.29 	274.87 	267.42 	264.23 	258.72 	265.63 	266.50 	264.92 	271.12 	276.19 	269.34 	265.72 	269.63 	263.01 	271.83 	275.40 	269.76 	268.82 	263.06 	258.89 	258.71 	261.94 	262.97 
A,A2220,M05_M06,THS_HD,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	523.00 	516.00 	501.00 	504.00 	492.14 	501.57 	506.46 	495.29 	505.19 	507.23 	517.32 	518.00 	495.49 	489.14 	486.92 	492.94 	477.53 	484.70 	479.00 	466.77 	465.90 	474.33 	484.59 	473.90 	450.15 	441.77 	439.45 	435.30 	413.23 	398.15 	385.78 	377.62 	377.02 	374.35 	375.36 	367.82 	377.65 	368.08 	369.20 	364.37 	371.18 	374.06 	384.58 	378.16 	372.24 	362.54 	360.82 	361.96 	363.48 	347.67 
A,A2220,M05_M06,THS_HD,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	34.80 	45.50 	42.70 	49.50 	: 	41.40 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,A2220,M05_M06,THS_HD,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	213.74 	216.40 	212.26 	208.64 	208.57 	211.04 p	208.86 	219.48 	222.64 
A,A2220,M05_M06,THS_HD,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	213.00 	203.00 	196.10 	206.20 	200.64 	205.29 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,A2220,M05_M06,THS_HD,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2673.25 	2410.19 	2283.68 	2249.28 	2295.22 	2305.93 	2324.30 	2279.95 	2195.67 	2161.67 	2129.44 	2081.33 	2010.79 	1956.56 	1941.75 	1936.25 	1922.51 	1962.67 	2000.05 	2007.63 	1975.50 	1930.62 	1979.83 	1978.77 	2015.14 	2020.92 	1991.72 	1933.75 	1877.96 	1825.71 	1771.00 	1765.58 	1732.82 
A,A2220,M05_M06,THS_HD,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	507.00 	508.00 	506.00 	541.00 	492.00 	494.00 	486.00 	472.00 	464.00 	436.00 	414.00 	393.00 	383.00 	387.00 	379.00 	372.00 	372.00 	354.00 	353.00 	351.00 	345.00 	338.00 	314.00 	309.00 	317.00 	307.00 	294.00 	277.00 	233.00 	272.00 	265.00 	264.00 	273.00 	283.00 	288.00 	285.00 	289.00 	280.00 	281.00 	273.00 	277.00 	261.00 	260.00 	258.00 	257.00 	263.00 	253.93 
A,A2220,M05_M06,THS_HD,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	53.80 	61.64 	54.30 	53.95 	55.00 	53.00 	55.09 	56.64 	55.65 	54.00 	50.00 	47.00 	39.00 	39.00 	45.00 	47.00 	41.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,A2220,M05_M06,THS_HD,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	602.39 	583.50 	507.90 	495.97 	504.31 	496.03 	516.05 	495.72 	437.33 	389.86 	432.67 	524.00 	575.00 	576.00 	563.00 	555.00 	583.13 	632.00 	627.52 	635.85 	619.00 	535.50 	614.00 	547.57 	572.35 	557.56 	565.33 	718.11 	605.86 	566.36 	561.40 	626.88 	630.77 	638.02 	655.30 	650.00 	629.16 p	651.94 	612.08 	613.24 
A,A2220,M05_M06,THS_HD,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11477.93 	11409.99 	11594.45 	11870.06 	11733.26 	11523.98 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,A2220,M05_M06,THS_HD,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	173.40 	177.10 	171.80 	166.00 	173.80 	166.90 	163.10 	159.20 	156.80 	152.40 	152.00 	149.15 	144.20 	140.70 	140.66 	135.80 	134.60 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,A2220,M05_M06,THS_HD,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3111.00 	3187.80 	3294.10 	3460.00 	3316.00 	3309.50 	3292.80 	3251.60 	3075.60 	2963.10 	2758.50 	2700.00 	2814.00 	2895.00 	2862.00 	2761.00 	2736.90 	2801.90 	2892.00 	2817.00 	2780.00 	2748.00 	2764.55 	2922.00 	2806.65 	2681.42 	2619.70 	2575.25 	2565.29 	2589.10 	2561.60 	2602.90 	2503.40 	2524.30 	2488.40 	2529.10 	2506.40 	2568.10 	2628.96 	2603.75 	2529.31 	2408.10 	2397.61 	2334.77 	2331.24 	2264.95 
A,A2220,M05_M06,THS_HD,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	137.00 	131.00 	125.00 	125.00 	123.00 	120.00 	118.00 	118.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,A2220,M05_M06,THS_HD,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	799.80 	816.10 	813.50 	734.60 	726.70 	705.50 	714.60 	713.50 	725.50 	714.00 	712.20 	718.50 	734.90 	765.90 	781.00 	760.90 	746.30 	752.80 	754.80 	783.70 	813.30 	835.70 	795.90 	734.00 	730.90 	747.22 	731.45 	728.90 	900.51 	876.01 	867.74 	871.73 	884.17 	871.47 	854.69 	889.80 	938.26 	946.67 	915.50 	980.52 	1011.64 	1023.69 	1010.47 	1005.84 	1035.25 	1050.14 	1062.92 
A,A2220,M05_M06,THS_HD,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.00 d	: d	: 	20.00 e	11.64 	12.30 	: 	: 
A,A2220,M05_M06,THS_HD,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1216.00 	1259.20 	1283.90 	1275.00 	1293.80 	1304.90 	1210.00 	1174.10 	1135.10 	1130.00 	1130.00 	1098.10 	1038.40 	1013.50 	921.00 	880.00 	887.00 	863.00 	886.00 	840.00 	876.00 	884.00 	896.00 	885.00 	883.00 	896.00 	845.00 	756.60 	781.14 	786.03 	813.23 	836.57 	840.16 	840.73 	805.52 	956.39 	917.76 	878.64 	965.28 	987.93 	975.47 	913.05 	941.42 	950.83 	951.22 	996.00 
A,A2220,M05_M06,THS_HD,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	79.50 	: 	: 	: 	111.60 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,A2220,M05_M06,THS_HD,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31.00 	31.00 	32.50 	32.55 	32.43 	33.19 	33.33 	35.05 	35.07 	34.72 	34.29 	33.24 	33.02 	34.04 	34.48 	33.81 	32.14 	31.83 	32.99 	32.81 	32.55 	31.25 	30.79 	30.43 	30.10 	27.82 	27.87 	27.72 	27.72 	27.84 	28.86 	29.43 	29.42 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,A2220,M05_M06,THS_HD,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	60.80 	56.50 	51.00 	48.10 	: 	42.60 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,A2220,M05_M06,THS_HD,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.40 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,A2220,M05_M06,THS_HD,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	804.00 	881.00 	858.00 	841.00 	816.00 	842.60 	880.00 	880.00 	910.00 	913.00 	895.00 	850.00 	771.00 	734.89 	693.35 	739.76 	791.00 	825.23 	826.53 	775.00 	749.00 	750.00 	740.00 	738.00 	689.00 	659.00 	637.00 	603.00 	586.00 	570.54 	544.00 	564.00 	557.00 	536.00 	554.00 	570.00 	610.00 	570.00 	562.00 	569.00 	578.00 	616.93 	582.89 	554.50 	474.46 	415.61 	401.94 	431.79 	445.81 	457.28 
A,A2220,M05_M06,THS_HD,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1057.90 	1061.90 	1173.20 	1129.00 	950.70 	792.10 	702.40 	738.10 	683.80 	662.30 	728.90 	643.40 	544.70 	551.30 	514.94 	629.94 	545.55 	512.08 	559.25 	576.93 	600.32 	595.00 	634.90 	642.26 	684.42 	722.72 	741.09 	730.79 	787.16 	777.00 	821.00 	827.00 	877.00 	890.00 	913.00 	881.02 	878.15 
A,A2220,M05_M06,THS_HD,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	123.00 	141.11 	140.00 	135.00 	132.00 	135.00 	128.00 	120.42 	120.14 	122.80 	121.30 	121.30 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	182.47 	189.37 	184.82 	181.46 	179.84 	178.61 	165.26 	160.51 p
A,A2220,M05_M06,THS_HD,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	208.06 	178.60 	203.14 	188.40 	206.00 	191.70 	183.50 	168.70 	168.10 	158.10 	166.60 	169.40 	175.70 	174.80 	174.90 	173.50 	169.20 	160.00 	169.80 	171.30 
A,A2220,M05_M06,THS_HD,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	261.00 	253.00 	258.00 	273.60 	273.80 	273.20 	267.30 	261.90 	256.30 	248.60 	248.15 	235.35 	231.70 	234.78 	232.00 	232.00 	223.64 	224.93 	227.73 	222.68 	221.95 	227.68 	222.14 	223.50 	221.04 	223.78 	221.72 	222.87 	214.25 	220.97 	223.65 	220.88 
A,A2220,M05_M06,THS_HD,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	50.11 	66.38 	64.61 	61.52 	57.72 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,A2220,M05_M06,THS_HD,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	230.00 	232.00 	230.00 	230.00 	225.00 	214.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,A2220,M05_M06,THS_HD,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2060.53 p	1958.07 	2137.95 p	2449.83 p	2491.92 	2582.37 	2539.49 	2478.03 	2373.80 
A,A2220,M05_M06,THS_HD,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2132.00 	2357.00 	2147.00 	2144.30 	2180.54 	2138.62 	2140.73 	2106.64 	2106.90 	2138.00 	2122.05 	2106.86 	1965.71 	1906.85 	1900.94 	1818.74 	1872.54 	1857.35 	1931.54 	1861.21 	1859.14 	1852.58 	1902.53 	1864.27 	1800.97 	1808.86 	1727.69 	1618.53 	1559.67 	1573.40 	1604.89 	1506.46 	1468.86 	1436.00 	1407.00 	1404.00 	1406.00 	1378.00 	1398.00 	1414.00 	1373.00 	1379.00 	1442.00 	1464.00 	1443.00 	1435.00 	1424.00 	: 	: 	: 
A,A2220,M12,THS_HD,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	36.98 	37.33 e	36.68 p	35.72 	35.28 	28.79 	22.13 	17.86 	10.52 	: 
A,A2220,M12,THS_HD,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	295.35 	300.81 	300.64 	297.63 	295.88 	287.74 	286.51 	278.96 	274.47 	270.08 	264.13 	263.39 	262.17 	265.08 	265.10 	265.77 	273.85 	274.37 	267.01 	264.79 	270.31 	268.54 	273.05 	271.92 	271.79 	265.32 	261.50 	258.65 	260.04 	264.13 	263.31 
A,A2220,M12,THS_HD,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	43.00 e	42.00 e	42.00 e	40.00 e	41.00 e	41.00 e	40.00 e	42.00 e	46.00 e	44.00 e	45.00 e	18.63 	23.48 	: 
